303,1,"Orco Property Group",OPG,107840962,9.4,2013-05-20,"Spółka jest wiodącym inwestorem, deweloperem oraz asset managerem na środkowoeuropejskim rynku nieruchomości i hotelarstwa. Aktualnie firma zarządza aktywami o wartości 2,2 mld euro. Obecna w Europie Środkowej od 1991 roku grupa z siedzibą w Luksemburgu jest spółką akcyjną notowaną na giełdzie Euronext w Paryżu, Praskiej Giełdzie Papierów Wartościowych oraz na giełdach papierów wartościowych w Warszawie i Budapeszcie.",LU0122624777,5,32770,2,www.orcogroup.com,"(00352) 264-76-71",luxembourg@orcogroup.com,"Orco Property Group S.A.","Jean-François Ott","Usługi związane z nieruchomościami (70.11)","Al. Jerozolimskie 81, 02-001 Warsaw",,107840962,2013-02-04,,2012-08-01,11749.304374999998
305,3,Oponeo.pl,OPN,13936000,8.73,2013-05-20,"Grupa OPONEO.PL to internetowy dystrybutor opon i felg, którego początki istnienia sięgają roku 1999. Od wielu lat utrzymuje pozycję lidera na rynku internetowej sprzedaży opon w Polsce. Od września 2007 roku spółka notowana jest na warszawskiej Giełdzie Papierów Wartościowych (GPW). Głównym portalem, będącym również marką spółki, jest Oponeo.pl. Sprzedaż realizowana jest za pomocą rozwiązań informatycznych opracowywanych samodzielnie przez rozbudowany Dział Informatyczny, będący integralną częścią Spółki. OPONEO.PL S.A. prowadzi serwis Opony.com.pl, który jest największą w Europie bazą dostarczającą informacji na temat jakości, kondycji, hurtowników i eksploatacji opon samochodowych. Prowadzenie go umożliwiło firmie nawiązanie kontaktów z najważniejszymi i największymi polskimi firmami działającymi w branży motoryzacyjnej i spowodowało umocnienie pozycji, jako wiarygodnego źródła informacji oraz poważnego partnera handlowego. OPONEO.PL S.A. posiada także jeden z największych sklepów internetowych Opony.com. Adres ten jest dobrze rozpoznawalny wśród internautów, dla wielu naszych klientów stanowi gwarancję sprawnej obsługi i najwyższej jakości dostarczanych opon. Od 2010 roku spółka posiada także prawa do domeny i serwisu Opony.pl. Obok w/w portali i innych branżowych jak Felgi.pl czy Motostrada.pl spółka prowadzi popularne forum RTV AGD - Elektroda.pl. Ponadto OPONEO.PL S.A. jest współwłaścicielem firmy prowadzącej serwis motoryzacyjny Autocentrum.pl.",PLOPNPL00013,9,16777218,4,www.oponeo.pl,"(052) 341-88-95","bz@oponeo.pl; zarzad@oponeo.pl","Oponeo.pl S.A.","Dariusz Topolewski","Sprzedaż detaliczna części i akcesoriów do pojazdów samochodowych (50.30)","ul. Podleśna 17, 85-145 Bydgoszcz","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/opn.pdf"">Pobierz</a></td></tr>",13936000,2012-06-26,"1. Otwarcie ZWZ.
2. Wybór Przewodniczącego obrad ZWZ.
3. Stwierdzenie prawidłowości zwołania ZWZ i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Podjęcie uchwały w przedmiocie uchylenia tajności głosowania przy powołaniu Komisji Skrutacyjnej.
6. Powołanie Komisji Skrutacyjnej.
7. Przedstawienie sprawozdania Rady Nadzorczej z działalności w 2011 roku, z oceny rocznego skonsolidowanego i jednostkowego sprawozdania finansowego i sprawozdania Zarządu z działalności Spółki i Grupy Kapitałowej w 2011 roku.
8. Rozpatrzenie i zatwierdzenie rocznego sprawozdania finansowego i sprawozdania Zarządu z działalności Spółki w 2011 roku oraz podjęcie uchwał w tym przedmiocie.
9. Rozpatrzenie i zatwierdzenie rocznego skonsolidowanego sprawozdania finansowego i sprawozdania Zarządu z działalności Grupy Kapitałowej w 2010 i 2011 roku oraz podjęcie uchwał w tym przedmiocie.
10. Podjęcie uchwał o udzieleniu członkom Zarządu absolutorium z wykonania obowiązków w roku 2011.
11. Podjęcie uchwał o udzieleniu członkom Rady Nadzorczej absolutorium z wykonania obowiązków w roku 2011.
12. Powołanie na nową kadencję do Rady Nadzorczej Pana Ryszarda Zawieruszyńskiego.
13. Powołanie na nową kadencję do Rady Nadzorczej Pana Wojciecha Topolewskiego.
14. Podjęcie uchwały w sprawie podziału zysku za 2011 rok.
15. Podjęcie uchwały w sprawie zmiany Statutu Spółki.
16. Podjęcie uchwały w przedmiocie upoważnienia Rady Nadzorczej OPONEO.PL S.A. do ustalenia jednolitego tekstu Statutu Spółki.
17. Podjęcie uchwały w przedmiocie zmiany Regulaminu Walnego Zgromadzenia Akcjonariuszy OPONEO.PL S.A.
18. Podjęcie uchwały w przedmiocie zatwierdzenia zmian w Regulaminie Rady Nadzorczej OPONEO.PL S.A.
19. Podjęcie uchwały w sprawie wyrażenia zgody na nabycie przez Spółkę akcji własnych, na podstawie art. 362 § 1 pkt 8) Kodeksu Spółek Handlowych.
20. Podjęcie uchwały w sprawie określenia środków na sfinansowanie nabycia akcji własnych Spółki, na podstawie art. 362 § 1 pkt 8) Kodeksu Spółek Handlowych.
21. Podjęcie uchwały w sprawie ustalenia wynagrodzenia dla Przewodniczącego Rady Nadzorczej - Pana Ryszarda Zawieruszyńskiego.
22. Wolne wnioski.
23. Zamknięcie obrad Zwyczajnego Walnego Zgromadzenia.",2012-08-01,169937.43199999997
306,3,Orbis,ORB,46077008,35.8,2013-05-20,"Grupa Hotelowa Orbis jest największą siecią hoteli w Polsce i Europie Środkowej, oferuje 10,5 tysiąca pokoi w blisko 60 hotelach, które zlokalizowane są 24 miastach w Polsce oraz w Wilnie na Litwie. Grupę tworzą spółki Orbis S.A. oraz Hekon Hotele Ekonomiczne S.A., UAB Hekon i Orbis Kontrakty sp. z o.o. Hotele Grupy oferują kompleksową obsługę ruchu biznesowego oraz turystycznego. Działają pod znanymi na świecie markami należącymi do firmy Accor: Sofitel, Novotel, Mercure, Ibis i Etap, a także pod polską marką Orbis Hotels. Te ostatnie będą sukcesywnie modernizowane i dostosowywane do standardów marek Accor. Wszystkie obiekty należące do Grupy Orbis są atrakcyjnie zlokalizowane - w centrach miast, przy ważnych węzłach komunikacyjnych jak lotniska, czy dworce oraz w miejscowościach turystycznych. Oferują usługi w standardach od pięciu do jednej gwiazdki, dając tym samym gościom ogromne możliwości wyboru. W najbliższych latach Grupa zamierza rozwijać sieć hoteli klasy ekonomicznej, przede wszystkim marki Ibis i Etap.",PLORBIS00014,11,10,2,www.orbis.pl,"(022) 826-02-71",orbissa@orbis.p,"Orbis S.A.","Laurent Picheral","Hotele i motele z restauracjami (55.11)","ul. Bracka 16, 00-028 Warszawa","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/orb.pdf"">Pobierz</a></td></tr>",46077008,,,2012-08-01,663750.0825000001
307,3,"Police Zakłady Chemiczne",PCE,75000000,24.17,2013-05-20,"Z.Ch.""Police"" SA obecne są od ponad 40 lat w polskiej branży chemicznej - rozpoczęły działalność w 1969 roku, a w latach 70-tych uruchamiano kolejne wydziały produkcyjne. Od 6 września 2005 roku akcje Spółki notowane są na Giełdzie Papierów Wartościowych w Warszawie SA. Spółka jest liderem w polskim sektorze chemicznym. Działalność opiera o dwa segmenty rynku: pigemntowy oraz nawozowy. Największy producent w Polsce nawozów fosforowych i wieloskładnikowych - prawie 60% udział w produkcji krajowej. Udział eksportu w sprzedaży sięga około 50%. ",PLZCPLC00036,22,8210,3,www.zchpolice.com,"(91) 317-17-17",kontakt@zchpolice.pl,"Zakłady Chemiczne Police S.A.","Krzysztof Jałosiński","Produkcja nawozów sztucznych i związków azotowych (24.15)","ul. Kuźnicka 1, 72-010 Police","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/pce.pdf"">Pobierz</a></td></tr>",75000000,2013-04-25,"1. Otwarcie Zwyczajnego Walnego Zgromadzenia i wybór Przewodniczącego.
2. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
3. Przyjęcie porządku obrad.
4. Wybór Komisji Skrutacyjnej.
5. Rozpatrzenie sprawozdania Zarządu z działalności Spółki w roku obrotowym 2012, jednostkowego sprawozdania finansowego Spółki za rok obrotowy 2012 oraz wniosku Zarządu w sprawie podziału zysku za rok obrotowy 2012.
6. Rozpatrzenie sprawozdania Rady Nadzorczej Z.Ch. ""Police"" S.A. z oceny sprawozdania finansowego, sprawozdania Zarządu z działalności Spółki oraz wniosku Zarządu dotyczącego podziału zysku za rok 2012.
7. Podjęcie uchwały w sprawie zatwierdzenia sprawozdania Zarządu z działalności Spółki oraz jednostkowego sprawozdania finansowego Spółki za rok obrotowy 2012.
8. Podjęcie uchwały w sprawie podziału zysku netto za rok obrotowy 2012.
9. Rozpatrzenie sprawozdania Zarządu z działalności Grupy Kapitałowej Z.Ch. ""Police"" S.A. w roku obrotowym 2012 oraz skonsolidowanego sprawozdania finansowego Grupy Kapitałowej Z.Ch. ""Police"" S.A. za rok obrotowy 2012.
10. Rozpatrzenie sprawozdania Rady Nadzorczej Z.Ch. ""Police"" S.A. z oceny skonsolidowanego sprawozdania finansowego oraz sprawozdania Zarządu z działalności Grupy Kapitałowej Z.Ch. ""Police"" S.A. za rok 2012.
11. Podjęcie uchwały w sprawie zatwierdzenia sprawozdania Zarządu z działalności Grupy Kapitałowej Z.Ch. ""Police"" S.A. oraz skonsolidowanego sprawozdania finansowego Grupy Kapitałowej Z.Ch. ""Police"" S.A. za rok obrotowy 2012.
12. Rozpatrzenie sprawozdania z działalności Rady Nadzorczej Z.Ch. ""Police"" S.A. jako organu Spółki w okresie od dnia 01.01.2012 r. do dnia 31.12.2012 r.
13. Podjęcie uchwał w sprawie udzielenia członkom Zarządu Spółki absolutorium z wykonania przez nich obowiązków w roku 2012.
14. Podjęcie uchwał w sprawie udzielenia członkom Rady Nadzorczej Spółki absolutorium z wykonania przez nich obowiązków w roku 2012.
15. Podjęcie uchwał w sprawie powołania członków Rady Nadzorczej Z.Ch. ""Police"" S.A. VI kadencji.
16. Podjęcie uchwały w sprawie zmian w Statucie Spółki.
17. Podjęcie uchwały w sprawie zbycia składników aktywów trwałych w postaci środków trwałych, maszyn i urządzeń oraz elementów wyposażenia kotłowni EC I.
18. Podjęcie uchwały w sprawie rozporządzenia nieruchomościami poprzez ustanowienie na czas nieokreślony odpłatnej służebności przesyłu na rzecz ENEA Operator Sp. z o.o. z siedzibą w Poznaniu.
19. Podjęcie uchwały w sprawie ustanowienia hipoteki umownej do kwoty 108 mln zł oraz zastawu rejestrowego na rzecz Wojewódzkiego Funduszu Ochrony Środowiska i Gospodarki Wodnej w Szczecinie.
20. Podjęcie uchwały w sprawie ustanowienia hipoteki umownej do kwoty 7 473 816 zł na rzecz Wojewódzkiego Funduszu Ochrony Środowiska i Gospodarki Wodnej w Szczecinie.
21. Zamknięcie obrad.",2012-08-01,2152909.33225
308,3,"Point Group Platforma Mediowa",PGM,103817025,0.21,2013-05-20,"Platforma Mediowa Point Group jest polskim holdingiem medialnym. Powstała w 1997 r. z inicjatywy Michała M. Lisieckiego, dzisiaj Prezesa Zarządu i jednego z głównych akcjonariuszy spółki. Rozpoczęła działalność jako wydawca magazynu studenckiego. Konsekwentnie realizuje strategię rozwoju w obszarze wydawniczym i marketingu, inwestując w rozwój kolejnych przedsięwzięć oraz konsekwentnie rozszerzając swoje portfolio. Dzisiaj PMPG jest wydawcą tygodnika Wprost, dwutygodnika Bloomberg Businessweek Polska oraz miesięcznika FILM, a także serwisów internetowych: Wprost.pl, Machina.pl, Sport24.pl, Ototrend.pl.Od 2006 r. Platforma Mediowa Point Group jest notowana na warszawskiej Giełdzie Papierów Wartościowych (GPW: POINTGROUP, PGM).",PLPEKPL00010,16,1,4,www.point-group.pl,"(022) 347-50-00","pmpg@point-group.pl; ir@point-group.pl","Platforma Mediowa Point Group S.A.","Michał Lisiecki","Działalność wydawnicza, poligrafia i reprodukcja zapisanych nośników informacji (22.00)","ul. Aleje Jerozolimskie 179, 02-222 Warszawa","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/pgm.pdf"">Pobierz</a></td></tr>",103817025,2012-06-20,"1.Otwarcie Walnego Zgromadzenia.
2. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
3. Wybór przewodniczącego Walnego Zgromadzenia.
4. Sporządzenie listy obecności.
5. Przyjęcie porządku obrad Walnego Zgromadzenia.
6. Rozpatrzenie sprawozdania Rady Nadzorczej z działalności w roku 2011.
7. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki oraz sprawozdania finansowego Spółki za rok obrotowy 2011, wraz z opinią biegłego rewidenta.
8. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Grupy Kapitałowej Platforma Mediowa Point Group SA oraz skonsolidowanego sprawozdania finansowego Spółki za rok obrotowy 2011, wraz z opinią biegłego rewidenta.
9. Podjęcie uchwały w przedmiocie podziału zysku Spółki za rok obrotowy 2011.
10. Podjęcie uchwał w przedmiocie udzielenia poszczególnym członkom Zarządu absolutorium z wykonania przez nich obowiązków w roku 2011.
11. Podjęcie uchwał w przedmiocie udzielenia poszczególnym członkom Rady Nadzorczej absolutorium z wykonania przez nich obowiązków w roku 2011.
12. Podjęcie uchwały w sprawie zmian w składzie Rady Nadzorczej Spółki.
13. Rozpatrzenie informacji Zarządu o nabyciu akcji własnych.
14. Wolne wnioski.
15. Zamknięcie Walnego Zgromadzenia.",2012-08-01,21701.112000000005
309,3,Projprzem,PJP,6024000,8.66,2013-05-20,"Spółka świadczy usługi na rzecz szeroko rozumianego rynku dóbr inwestycyjnych, w formie: wykonawstwa robót budowlano - montażowych, dostaw konstrukcji stalowych budynków i budowli oraz wytwarzania urządzeń technicznych o konstrukcji stalowej lub aluminiowej. Na rynku krajowym świadczy pełen zakres usług, na rynki zagraniczne dostarcza konstrukcji stalowych budowlanych oraz urządzeń technicznych. Spółka tworzy Grupę Kapitałową,która składa się z następujących podmiotów: PROJPRZEM S.A. - jednostki dominującej, PROJPRZEM DOM Sp. z o.o. - jednostki zależnej (utworzonej w marcu 2007 roku), powołanej w celu realizacji działalności deweloperskiej, Lubuskie Przedsiębiorstwo Budownictwa Przemysłowego PROJPRZEM Sp. z o.o. - jednostki zależnej (utworzonej w marcu 2007 roku), powołanej w celu kontynuowania działalności Przedsiębiorstwa Państwowego pod nazwą Lubuskie Przedsiębiorstwo Budownictwa Przemysłowego w Nowej Soli, do prywatyzacji którego PROJPRZEM S.A. została wyłoniona jako inwestor, PROMSTAHL GmbH - jednostki zależnej  (utworzonej we wrześniu 2007 roku), powołanej w celu projektowania, produkcji i sprzedaży wyrobów metalowych oferowanych przez PROJPRZEM S.A. oraz PROMStahl Polska Sp. z o.o. - jednostki zależnej (utworzonej w grudniu 2008 roku),  której celem jest sprzedaż kompletnych systemów przeładunkowych. ",PLPROJP00018,4,16793602,4,www.projprzem.com,"(052) 376-74-01; 376-74-04; 376-",info@projprzem.com,"Projprzem S.A.","Piotr Babst","Produkcja konstrukcji metalowych i ich części (28.11)","ul. Bernardyńska 13, 85-029 Bydgoszcz","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/pjp.pdf"">Pobierz</a></td></tr>",7682250,2013-05-28,"1.      Otwarcie Zgromadzenia.
2.      Wybór Przewodniczącego - sporządzenie listy obecności.
3.      Stwierdzenie zdolności Zgromadzenia do podejmowania prawomocnych uchwał - przyjęcie porządku obrad.
4.      Wybór Komisji Skrutacyjnej.
5.      Przedstawienie sprawozdań z działalności w 2012 roku Zarządu i Rady Nadzorczej.
6.      Podjęcie uchwał w sprawach:
6.1.  zatwierdzenia sprawozdania finansowego PROJPRZEM S.A. za rok obrotowy 2012 oraz sprawozdań władz Spółki za ten okres,
6.2.  zatwierdzenia sprawozdania finansowego grupy kapitałowej PROJPRZEM S.A. za rok obrotowy 2012 oraz sprawozdania Zarządu z działalności grupy kapitałowej za ten okres,
6.3.  udzielenia absolutorium dla członków Zarządu za rok 2012,
6.4.  udzielenia absolutorium dla członków Rady Nadzorczej za rok 2012,
6.5.  podziału zysku za rok 2012,
6.6.  ustalenia wysokości dywidendy za rok 2012 oraz określenia daty nabycia prawa do dywidendy i terminu jej wypłaty,
6.7. zmiany § 19 ust.4  Statutu Spółki,
6.8. zmiany § 8 ust.6  Statutu Spółki,
6.9. ustalenia liczby Członków Rady Nadzorczej w latach 2013-2016.
7.      Wybór Komisji Wyborczej.
8.      Wybór Członków Rady Nadzorczej.
9.      Informacja bieżąca Zarządu.
10.  Zamknięcie obrad.",2012-08-01,27432.603124999994
310,3,"Plast Box",PLX,44061400,2.12,2013-05-20,"Działalność produkcyjna PTS Plast-Box S.A. obejmuje wytwarzanie różnorodnych opakowań z tworzyw sztucznych na masową skalę. Odbiorcami docelowymi tych produktów są firmy przemysłu chemicznego i spożywczego. Podstawowy asortyment produkcyjny stanowią wiadra. Zróżnicowanie kształtów (okrągłe, owalne, prostokątne) i wolumenu (od 0,55L do 33L) jest wypadkową zapotrzebowania poszczególnych rynków i oczekiwań klientów. Plastikowe pojemniki i wiadra, znajdujące się w bieżącym zakresie produkcji odzwierciedlają ponad 20-letnie doświadczenia ich wytwórcy oraz reprezentują najlepsze osiągnięcia technologiczne branży przetwórstwa tworzyw sztucznych. Dokładne analizy i badania koniunktury, odważnie podejmowane wyzwania racjonalizatorskie w zakresie technologii produkcji, najwyższa jakość wytwarzanych produktów oraz duży nacisk, kładziony na działalność marketingową i profesjonalizm obsługi - to zasady, które w sposób najbardziej właściwy opisują funkcjonowanie Plast-Box S.A.. To właśnie pozwoliło uplasować się firmie w ścisłej czołówce krajowej i poważnie aspirować do odegrania istotnej roli w Europie.",PLPSTBX00016,31,16777218,4,www.plast-box.com,"(059) 84-00-880",sekretariat@plast-box.com,"Przetwórstwo Tworzyw Sztucznych Plast-Box S.A.","Krzysztof Pióro","Produkcja opakowań z tworzyw sztucznych (22.22)","ul. Lutosławskiego 17A, 76-200 Słupsk","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/plx.pdf"">Pobierz</a></td></tr>",44061400,2013-05-23,"1. Otwarcie Zgromadzenia.
2. Wybór Przewodniczącego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Wybór Komisji Skrutacyjnej lub rezygnacja z jej wyboru.
5. Przyjęcie porządku obrad.
6. Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki za 2012r.
7. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki w 2012r.
8. Rozpatrzenie i zatwierdzenia: sprawozdania Rady Nadzorczej z oceny sytuacji Spółki w 2012r., sprawozdania z działalności Rady w 2012 r., oceny sprawozdania Zarządu z działalności Spółki w 2012r., sprawozdania finansowego za rok 2012 i wniosku Zarządu co do podziału zysku za rok 2012 oraz oceny sprawozdania Zarządu z działalności Grupy Kapitałowej w 2012 r. i skonsolidowanego sprawozdania finansowego za rok 2012
9. Rozpatrzenie i zatwierdzenie skonsolidowanego sprawozdania finansowego Grupy Kapitałowej Przetwórstwo Tworzyw Sztucznych ""PLAST-BOX"" S.A. za 2012r.
10. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Grupy Kapitałowej w 2012r.
11. Podjęcie uchwały w sprawie podziału zysku.
12. Podjęcie uchwał w sprawie udzielenia członkom Zarządu absolutorium z wykonania obowiązków w 2012r.
13. Podjęcie uchwał w sprawie udzielenia członkom Rady Nadzorczej absolutorium z wykonania obowiązków w 2012 r.
14. Przedstawienie informacji Zarządu dotyczącej nabycia akcji własnych Spółki.
15. Zamknięcie obrad.",2012-08-01,46161.05175
311,1,"Plaza Centers",PLZ,297174515,1.28,2013-05-20,"Spółka jest deweloperem centrów handlowo-rozrywkowych.  Działalność skupia na rozwijających się rynkach w Europie Środkowo-Wschodniej,a ostatnio także w Indiach. Spółka zrealizowała 26 projektów deweloperskich, z czego 7 w Polsce. Kolejne są w trakcie realizacji.",NL0000686772,5,32786,3,www.plazacenters.com,"(+31-20) 344-95-60","info@plazacenters.com; headoffice@plazacenters.pl","Plaza Centers N.V.","Ran Shtarkman","Zagospodarowanie i sprzedaż nieruchomości na własny rachunek (70.11)","ul. Tasmowa 7,02-677 Warsaw","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/plz.pdf"">Pobierz</a></td></tr>",297174515,,,2012-08-01,56138.31850000001
312,3,"KCI ",KCI,36393000,0.37,2013-05-20,"KCI S.A. to spółka giełdowa zajmująca się projektami nieruchomościowymi związana ściśle z Grupą Gremi. Spółka korzysta z kilkunastoletniego doświadczenia na rynku deweloperskim firm związanych od lat z grupą. Firmy te dysponują bardzo bogatym bankiem ziemi i prowadzą tak znaczące inwestycje w ścisłym centrum Krakowa jak choćby Kamienice Herbowe czy projekty na terenie krakowskiego Zabłocia w pobliżu Muzeum Sztuki Współczesnej i Fabryki Schindlera. W związku z tym KCI SA skoncentruje się na inwestycjach mieszkaniowych, zlokalizowanych głównie w Krakowie i Warszawie. W zamierzeniach Spółki jest poszerzenie oferty o powierzchnie biurowe, hotelowe i magazynowe. Dawna nazwa spółki to Ponar S.A. Spółkę tą po restrukturyzacji zmieniono na firmę zajmującą się głównie szeroko pojętymi projektami deweloperskimi, a nazwę zmieniono na KCI S.A. uchwałą z dnia 23 czerwca 2010 r.",PLPONAR00012,5,1,10,www.kci.pl,"(033) 488-29-00",ponar@ponar.pl,"KCI S.A.","Jadwiga Wiśniewska","Działalność holdingów finansowych (64.20)","ul. Wrocławska 53, 30-011 Kraków","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/kci.pdf"">Pobierz</a></td></tr>",36393000,2013-05-29,"1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad Walnego Zgromadzenia.
5. Rozpatrzenie:
1) sprawozdania Zarządu z działalności Spółki w 2012 roku,
2) sprawozdania finansowego Spółki za rok obrotowy 2012 wraz z raportem i opinią biegłego rewidenta,
3) skonsolidowanego sprawozdania finansowego Grupy Kapitałowej KCI SA za rok obrotowy 2012 wraz z raportem i opinią biegłego rewidenta,
4) sprawozdania z działalności Grupy Kapitałowej KCI SA w 2012 roku,
5) sprawozdania Rady Nadzorczej Spółki z działalności za 2012 rok.
6. Podjęcie uchwał w sprawach:
1) zatwierdzenia sprawozdania finansowego Spółki za rok obrotowy 2012,
2) zatwierdzenia sprawozdania Zarządu z działalności Spółki w 2012 roku,
3) pokrycia straty netto za rok obrotowy 2012,
4) zatwierdzenia skonsolidowanego sprawozdania finansowego Grupy Kapitałowej KCI SA za rok obrotowy 2012,
5) zatwierdzenia sprawozdania z działalności Grupy Kapitałowej KCI SA w 2012 roku,
6) udzielenia Członkom Zarządu Spółki absolutorium z wykonania obowiązków w 2012 roku,
7) udzielenia Członkom Rady Nadzorczej Spółki absolutorium z wykonania obowiązków w 2012 roku.
7. Podjęcie uchwał w sprawie zmian w składzie Rady Nadzorczej.
8. Podjecie uchwały w sprawie określenia wysokości wynagrodzenie członków Rady Nadzorczej.
9. Zamknięcie obrad Zwyczajnego Walnego Zgromadzenia.",2012-08-01,3935.0364999999997
314,3,Pozbud,POZ,23377845,3.41,2013-05-20,"Spółka jest jednym z największych i najstarszych producentów okien i drzwi w Polsce. Główne produkty to: okna drewniane, drewniano-aluminiowe, PCV, drzwi zewnętrzne i wewnętrzne a także bramy garażowe, rolety i żaluzje. Swoje produkty eksportuje na rynek europejski i do Stanów Zjednoczonych.",PLPZBDT00013,27,16777218,4,www.pozbud.pl,"(061) 899-40-99",biuro@pozbud.pl,"Pozbud T&R S.A.","Tadeusz Andrzejak","Produkcja wyrobów stolarskich i ciesielskich dla budownictwa (20.30)","Wysogotowo, ul. Bukowska 10A, 62-081 Przeźmierowo","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/poz.pdf"">Pobierz</a></td></tr>",27271845,2013-05-22,"1. Otwarcie obrad Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania prawnie wiążących uchwał.
4. Podjęcie uchwały o odstąpieniu od wyboru komisji skrutacyjnej.
5. Przyjęcie porządku obrad.
6. Przedstawienie pisemnej opinii Zarządu Spółki uzasadniającej pozbawienie dotychczasowych akcjonariuszy prawa poboru akcji serii F, G oraz H w całości oraz prawa poboru warrantów subskrypcyjnych serii A w całości, a także proponowaną cenę emisyjną akcji serii F, G oraz H.
7. Podjęcie uchwały w sprawie podwyższenia kapitału zakładowego poprzez emisję akcji serii F, G i H oraz pozbawienia dotychczasowych akcjonariuszy prawa poboru tych akcji w całości.
8. Podjęcie uchwały w sprawie emisji warrantów subskrypcyjnych serii A oraz pozbawienia dotychczasowych akcjonariuszy prawa poboru tych warrantów w całości.
9. Podjęcie uchwały w sprawie warunkowego podwyższenia kapitału zakładowego poprzez emisję akcji serii I oraz pozbawienia dotychczasowych akcjonariuszy prawa poboru akcji serii I w całości.
10. Podjęcia uchwały w sprawie zmiany Statutu Spółki.
11. Podjęcie uchwały w sprawie upoważnienia Rady Nadzorczej do ustalenia jednolitego tekstu zmienionego Statutu Spółki.
12. Wolne głosy i wnioski.
13. Zamknięcie obrad Nadzwyczajnego Walnego Zgromadzenia.",2012-08-01,278976.87387499993
315,3,"Pol Aqua",PQA,27500100,3,2013-05-20,"Przedsiębiorstwo Robót Inżynieryjnych ""POL-AQUA"" S.A. to nowoczesna firma zajmująca się budownictwem inżynieryjnym, ogólnym, ekologicznym, drogowym i budową rurociągów przesyłowych. Realizuje kompletne uzbrojenie podziemne oraz roboty drogowe dla obiektów handlowych, osiedli mieszkaniowych, centrów logistycznych. Spółka tworzy infrastrukturę terenów pod budowę m.in. sieci wodociągowych, kanalizacyjnych, cieplnych, energetycznych, telekomunikacyjnych. Inwestycje są prowadzone przez 4 piony i profesjonalną kadrę inżyniersko-menadżerską. Spółka może oddzielnie realizować projekty lub ściśle współpracować ze sobą przy tych najbardziej prestiżowych. Elastyczna specjalizacja jest korzystna z punktu widzenia klienta i zapewnia stałe wykorzystanie potencjału pracowników. ",PLPAQUA00018,4,1,6,www.pol-aqua.com.pl,"(022) 201-73-00",relacje.inwestorskie@pol-aqua.com.pl,"Przedsiębiorstwo Robót Inżynieryjnych POL-AQUA S.A.","Gregor Sobisch","Budownictwo ogólne i inżynieria lądowa (45.21)","ul. Adama Branickiego 15, 02-972 Warszawa","<tr><td>Statut spółki :</td><td><a href=""http://www.analizyontime.pl/Statuty/pqa.pdf"">Pobierz</a></td></tr>",27500100,2012-08-02,"1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Podjęcie uchwały w sprawie zmian w składzie Rady Nadzorczej Spółki.
6. Zamknięcie Walnego Zgromadzenia.",2012-08-01,4640.371
